"168","gerere","ger","gerere","gess","gestus","運ぶ、負う、負担する、管理する、実施する、支配する、支配する、身に着ける、持つ、所有する、実行する、達成する、展示する、表示する、明らかにする、実行する、実行する、 支払う、振る舞う、ふるまう","to carry, to bear, to manage, to conduct, to rule, to govern, to wear, to have, to possess, to perform, to accomplish, to exhibit, to display, to reveal, to carry on, to carry out, to wage, to behave, to comport","3","0","0","0","0","0"
"169","gīgnere","gīgn","gīgnere","genu","genitus","自分の実を結ぶ、生む、生む、生む、生む、生産する、引き起こす、譲る、生まれる、産まれる、産まれる、生み出される","to bring forth as fruit of oneself, to bear, to beget, to engender, to give birth to, to produce, to cause, to yield, to be born, to be begotten, to be engendered, to be produced","3","0","0","0","0","0"
"170","impōnere","impōn","impōnere","imposu","impositus","入れる、着る、課する、置く、確立する、負わせる、割り当てる、設定する","put in, put on, impose, levy upon, to put upon, to establish, to inflict, to assign, to set","3","0","0","0","0","0"
"171","incidere","incid","incidere","incid","Incasus","落ちる、陥る、起こる","fall upon, fall into, happen","3","0","1","0","0","0"
"172","īnstituere","īnstitu","īnstituere","īnstitu","īnstitūtus","設立する、確立する、設立する、設ける、設置する、手配する、練習する、訓練する、教える、指示する、教育する、習慣を作る、実践する、習慣を作る、構築する、構築する、任命する、命じる、始める、開始する、着手する、目的を達成する、決定する","to set up, to establish, to found, to institute, to arrange, to train, to teach, to instruct, to educate, to make habit, to make practice, to make custom, to build, to construct, to appoint, to begin, to undertake, to purpose, to determine","3","0","0","0","0","0"
"173","intellegere","intelleg","intellegere","intellēx","intellēctus","理解する、分かる","understand","3","0","0","0","0","0"
"174","intendere","intend","intendere","intend","intentus","伸ばする、緊張させる","stretch out, strain","3","0","0","0","0","0"
"175","iungere","iung","iungere","iūnx","iūnctus","加入する、一緒に参加する、接続する、団結する","to join together, connect, unite","3","0","0","0","0","0"
"176","laedere","laed","laedere","laes","laesus","怪我をする、傷つける","to strike, to injure by striking, to hurt, to offend","3","0","0","0","0","0"
"177","legere","leg","legere","lēg","lēctus","選択する、選択する、指定する、収集する、収集する、一緒にする、取り出す、選ぶ、抽出する、除去する、持ち去る、盗む、盗む、略奪する、要約する、読む、教える、公言する","to choose, to select, to appoint, to collect, to gather, to bring together, to take out, to pick out, to extract, to remove, to carry off, to steal, to purloin, to plunder, to abstract, to read, to teach, to profess","3","0","0","0","0","0"
"178","metuere","metu","metuere","metu","metus","恐れる、恐れる","to fear, to dread","3","0","0","0","0","0"
"179","mittere","mitt","mittere","mīs","missus","送る、派遣する、行かせる、手放す、手放す、放出する、出す、伸ばす、手を差し伸べる、発表する、伝える、報告する、言葉を送る、忠告する、譲渡する 、提供する、生産する、輸出する、終わらせる、出す、出す、出す、出す、出す、出す、放出する、血を流す、出血する、音を発する、 話す、言う、投げる、投げる、投げる、発射する、送る、投げる、振りかける、付き添う、案内する、護衛する、献身する、却下する、無視する、見過ごす、控える、やめる","to send, to dispatch, to cause to go, to let go, to release, to discharge, to put out, to extend, to reach out, to announce, to tell, to report, to send word, to advise, to yield, to furnish, to produce, to export, to put end to, to let out, to bring out, to put forth, to send forth, to send out, to emit, to let blood, to bleed, to utter sound, to speak, to say, to throw, to hurl, to cast, to launch, to send, to throw down, to sprinkle, to attend, to guide, to escort, to dedicate, to dismiss, to disregard, to pass over, to forbear, to cease","3","0","0","0","0","0"
"180","nōscere","nōsc","nōscere","nōv","nōtus","何かを知る、学ぶ、知る、認識する、知り合いになる、誰かを認識する、親しくなる、性交する、一緒に寝る、理由を受け入れる、言い訳を受け入れる、神を認める、服従する","to become acquainted with something, to learn about, to know, to recognize, to be acquainted with, to recognize someone, to be familiar with, to have had sex with, to have ever slept with, to accept reason, to accept excuse, to acknowledge God, submit to","3","0","0","0","0","0"
"181","occīdere","occīd","occīdere","occīd","occīsus","殺す、削減する","kill, cut down","3","0","0","0","0","0"
"182","occurrere","occurr","occurrere","occucurr","occursus","会うために走る、頭に浮かぶ","run to meet、 come into one’s mind","3","0","0","0","0","0"
"183","ostendere","ostend","ostendere","ostend","ostentus","見せる、頑張る","show, hold out","3","0","0","0","0","0"
"184","parcere","parc","parcere","peperc","parsus","惜しむ、節約する、倹約する、許す、憐れむ、寛大である、放っておく、省略する、控える、慎む、避ける","to spare, to save up, to economise, to forgive someone, to have mercy for, to be lenient to, to let alone, to omit, to refrain, to abstain, to avoid","3","0","0","0","0","0"
"185","pellere","pell","pellere","pepul","pulsus","押す、駆ける、投げる、駆り立てる、駆り立てる、追放する、追放する、排出する、突き出す、打つ、動き出す、敗走させる、逃走させる、解体する、和音を鳴らす 、遊ぶ、触れる、動く、影響を与える、印象づける、打ち負かす、打つ、征服する、克服する、打ち負かす","to push, to drive, to hurl, to impel, to propel, to expel, to banish, to eject, to thrust out, to strike, to set in motion, to rout, to put to flight, to discomfit, to strike chords, to play, to touch, to move, to affect, to impress, to beat, to strike, to conquer, to overcome, to defeat","3","0","0","0","0","0"
"186","pendere","pend","pendere","pepend","pēnsus","中断させる、ぶら下げる、重さを量る、量る、支払う、考慮する、熟考する","to cause to suspend, to cause to hang down, to weigh, to weigh out, to pay, to consider, to ponder","3","0","0","0","0","0"
"187","perdere","perd","perdere","perdid","perditus","壊る、台無しにする、破壊する、浪費する、無駄にする、もう持たない、奪われる、完全に失う、損失を被る","to destroy, to ruin, to wreck, to waste, to squander, to have no more, to be deprived of, to lose utterly, to suffer loss","3","0","0","0","0","0"
"188","pergere","perg","pergere","perrēx","perrēctus","続行する、目覚める、続ける、持続する","continue, proceed, awaken","3","0","0","0","0","0"
"189","permittere","permitt","permittere","permīs","permissus","譲歩する、許可する、許す","yield, allow, permit","3","0","0","0","0","0"
"190","petere","pet","petere","petīv","petītus","頼む、尋ねる、求める、追求する、欲望する、攻撃する、狙う","seek, beg,ask, pursue, desire, attack, aim at","3","0","0","0","0","0"
"191","pōnere","pōn","pōnere","posu","positus","配置する、置く、敷設する、任命する、任命する、何かを作る、設営する、キャンプを張る、片付ける、放置する、却下する、差し控える、横になる、降伏する","to place, to put, to lay, to ordain, to appoint, to make something, to set up, to pitch camp, to put away, to leave off, to dismiss, to forego, to lay down, to surrender","3","0","0","0","0","0"
"192","pōscere","pōsc","pōscere","popōsc",,"懇願する、要求する、求める、望む、渇望する、切望する、罰を要求する、降伏を求める、誰かを呼び出す、結婚を求める、手を要求する","to beg, to demand, to request, to desire, to demand for punishment, to ask surrender of, to call someone, to ask in marriage, to demand ones hand","3","0","1","0","0","0"
"193","premere","prem","premere","press","pressus","押す、押す、閉じる、強く押す、圧迫する、圧倒する、引き締める、圧縮する、短くする、ぎゅっと押す、絞る、作る、押すことで物を形作る、押すことで物を形作る 、隠す、覆う、一撃を与える、倒す、抑圧する、地面に打ち付ける、勝つ、倒す、克服する、超える、追求する、中傷する、軽蔑する、信用を傷つける、閉じる、閉鎖する、阻止する、逮捕する、確認する、拘束する、窒息させる、抑圧する、低下させる、減少させる、縮小する、停止する、差し控える、犯す、強姦する、特定の単語を強調する、脅迫的に近づく、凝縮する 、要約する、要約する、沈める、掘る","to press, to push, to press close, to press hard, to oppress, to overwhelm, to tighten, to compress, to shorten, to press closely, to squeeze, to make, to form thing by pressing, to shape thing by pressing, to conceal, to cover, to knock down, to topple, to suppress, to strike to ground, to win, to defeat, to overcome, to exceed, to pursue , to denigrate, to disparage, to discredit, to close, to block, to arrest, to check, to restrain, to uffocate, to repress, to lower, to decrease, to diminish, to stop, to withhold, to rape, to ravish, to emphasize particular word, to approach threateningly to, to condense, to abridge, to summarize, to cause to sink, to dig","3","0","0","0","0","0"
